formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C16H20I3N3O7	[M + H3N + H]+	C16H23I3N4O7	14.414474062852506	14.414474062852506	0.0	17	0.8573197136298445	-1.1175634884513508	1.3744731119097482	0.005820422367956984		764.87737	NaN	129_challenge_213_	N/A
1	C33H25F3O4	[M - H]-	C33H25F3O4	17.853516576833083	17.853516576833083	0.0	6	0.6610080079011628	-0.6688928124554734	0.6688928124554734	8.354048479551259E-4		541.16322	NaN	130_challenge_214_	N/A
1	C44H75NO15	[M + CH2O2 - H]-	C45H77NO17	32.947591190417015	32.947591190417015	0.0	15	0.8852713679289664	-13.148498584068612	13.148498584068612	-0.003159968427104612		902.51187	NaN	131_challenge_215_	N/A
1	C21H36O10	[M + CH2O2 - H]-	C22H38O12	71.75995255622296	71.75995255622296	0.0	20	0.9286011776404055	-16.63711666310392	16.63711666310392	-0.005782120207817817		493.22905	NaN	132_challenge_216_	N/A
1	C16H24O9	[M + CH2O2 - H]-	C17H26O11	37.02438858226214	37.02438858226214	0.0	7	0.8979545684389366	-10.143252196326833	10.143252196326833	-0.007039314539465954		405.14023	NaN	133_challenge_217_	N/A
1	C12H20O4	[M + H]+	C12H20O4	88.70907771814817	88.70907771814817	0.0	25	0.9865321401183762	0.2395596788276897	0.7803046529553007	-0.001972958754395795		229.14344	NaN	134_challenge_218_	N/A
1	C20H30O3	[M + H]+	C20H30O3	191.4246661982904	191.4246661982904	0.0	58	0.9937971063222723	-0.34690238852931826	0.8296115579566021	-0.0014162049917400123		319.22677	NaN	135_challenge_219_	N/A
1	C23H32N6O4S	[M + H]+	C23H32N6O4S	51.75210381903586	51.75210381903586	0.0	23	0.9506272875217519	-1.0308589250201954	1.265110490058106	-9.240899631257451E-4		489.22785	NaN	136_challenge_22_	N/A
1	C20H28O4	[M + Na]+	C20H28O4	9.020844725994007	9.020844725994007	0.0	3	0.14998740130653457	12.331003178726506	12.331003178726506	-0.0019710424786998164		355.18798	NaN	137_challenge_220_	N/A
1	C20H32O4	[M + Na]+	C20H32O4	3.4629050655229983	3.4629050655229983	0.0	1	0.0	-0.45655724640957124	0.45655724640957124	-0.0019489226642854917		359.21928	NaN	138_challenge_221_	N/A
1	C10H16O4	[M - H]-	C10H16O4	49.76442437187315	49.76442437187315	0.0	17	0.9859649386505099	-12.996233523523108	12.996233523523108	0.0022706983155616426		199.09758	NaN	139_challenge_222_	N/A
1	C42H34O22	[M - H]-	C42H34O22	19.80607301638777	19.80607301638777	0.0	11	0.8891675769964398	-4.320183428677534	5.155322962238532	5.084543452149586E-4		889.14690	NaN	140_challenge_223_	N/A
1	C24H26ClFN4O	[M + Cl]-	C24H26ClFN4O	17.4828598028624	17.4828598028624	0.0	8	0.4554195863858386	-4.131275566268357	4.131275566268357	0.001557602326728649		475.14732	NaN	141_challenge_224_	N/A
1	C9H9NO	[M + H]+	C9H9NO	40.7138988613078	40.7138988613078	0.0	11	0.9711672641461531	-1.259387536144389	1.4671818124240954	-0.003053104440122578		148.07569	NaN	142_challenge_225_	N/A
1	C27H22Cl2N4O	[M + H]+	C27H22Cl2N4O	21.289131478432648	21.289131478432648	0.0	8	0.9856717903598323	-0.7011072063076815	1.1519715260855616	-9.242854015568474E-4		489.12434	NaN	143_challenge_226_	N/A
1	C15H22O3	[M + H]+	C15H22O3	268.31168458510933	268.31168458510933	0.0	59	1.0000000000000004	-0.31105165014255215	0.6108728523105438	-0.0017999801360816339		251.16417	NaN	144_challenge_227_	N/A
1	C21H36O3	[M + H]+	C21H36O3	138.5342827457296	138.5342827457296	0.0	33	0.9035562098690123	-0.5829314438100485	1.288616521268787	-0.0013404262418542942		337.27372	NaN	145_challenge_228_	N/A
1	C20H28O5	[M + Na]+	C20H28O5	46.58705130539267	46.58705130539267	0.0	12	0.9822886999607203	0.12582238160530523	0.8052481472857285	-0.0018861068400452604		371.18289	NaN	146_challenge_229_	N/A
1	C8H6O5	[M - H]-	C8H6O5	22.18474416854141	22.18474416854141	0.0	4	0.9025748993151819	-10.724523099552567	10.724523099552567	0.002497541389793236		181.01425	NaN	147_challenge_23_	N/A
1	C27H44O10	[M + Na]+	C27H44O10	48.68400409196903	48.68400409196903	0.0	13	0.892935040559295	-1.0721427691274057	1.7098871781383975	-0.0012699303577080046		551.28267	NaN	148_challenge_230_	N/A
1	C18H18O6	[M - H]-	C18H18O6	47.183496360621255	47.183496360621255	0.0	17	0.9461172641409609	-9.90474986290383	9.90474986290383	0.0013737047279094431		329.10306	NaN	149_challenge_231_	N/A
1	C15H22O4	[M - H]-	C15H22O4	46.31498887438783	46.31498887438783	0.0	8	0.9590694524874684	-5.565706809817364	5.565706809817364	0.001705072101255037		265.14453	NaN	150_challenge_232_	N/A
1	C20H20O7	[M - H]-	C20H20O7	45.531261922186474	45.531261922186474	0.0	19	0.917683740765201	-6.759081646085836	6.759081646085836	0.0012181994941130394		371.11363	NaN	151_challenge_233_	N/A
1	C22H24O13	[M - H]-	C22H24O13	42.23236470878625	42.23236470878625	0.0	17	0.9644826319748747	-11.98969096116026	11.98969096116026	9.131028349459914E-4		495.11441	NaN	152_challenge_234_	N/A
1	C55H86O24	[M - H]-	C55H86O24	18.709920960600243	18.709920960600243	0.0	16	0.902014574041654	-11.650677740283005	11.650677740283005	4.002421271536311E-4		1129.54363	NaN	153_challenge_235_	N/A
1	C18H15NO2	[M + H]+	C18H15NO2	54.59908180575289	54.59908180575289	0.0	15	0.9760222338835901	-1.458518140931858	1.5372762455070461	-0.0016255376140764627		278.11755	NaN	154_challenge_236_	N/A
1	C34H58O4	[M + H]+	C34H58O4	23.565427378280837	23.565427378280837	0.0	5	0.7567944992601338	0.8219905742594443	1.94085249560341	-8.506885711438722E-4		531.44079	NaN	155_challenge_237_	N/A
1	C8F18O2S	[M - H]-	C8F18O2S	-2.44272673504791	-2.44272673504791	0.0	1	0.0	2.540792766163935	2.540792766163935	9.025098570407405E-4		500.92588	NaN	156_challenge_238_	N/A
1	C17H25NO6	[M + Cl]-	C17H25NO6	23.91193014628641	23.91193014628641	0.0	5	0.7265198124710333	-12.385195176030638	12.385195176030638	0.001978124066900242		374.13759	NaN	157_challenge_239_	N/A
1	C52H84O23	[M + Cl]-	C52H84O23	16.732934127452562	16.732934127452562	0.0	4	0.7115847463666524	3.068143261049546	3.068143261049546	6.658426820207222E-4		1111.50974	NaN	158_challenge_24_	N/A
1	C20H22O10	[M + Cl]-	C20H22O10	64.6848749317057	64.6848749317057	0.0	14	0.9264019104663106	-13.226685841814716	13.226685841814716	0.0016191326103315762		457.09070	NaN	159_challenge_240_	N/A
1	C27H24O18	[M + Cl]-	C27H24O18	7.808910330553585	7.808910330553585	0.0	3	0.7213732456616494	-9.213285095701739	9.213285095701739	0.0011028583895852377		671.06567	NaN	160_challenge_241_	N/A
1	C32H44O10	[M + H]+	C32H44O10	115.39868030777193	115.39868030777193	0.0	51	0.9409145861858661	-1.1391476542725385	1.3920621791792742	-7.67164513913742E-4		589.30072	NaN	161_challenge_242_	N/A
1	C24H36O6	[M + H]+	C24H36O6	103.59882842858309	103.59882842858309	0.0	40	0.9111234010147702	-0.9085511183694442	1.9146024363513119	-0.0010731905489735766		421.25846	NaN	162_challenge_243_	N/A
1	C26H42O11	[M + Na]+	C26H42O11	17.57388583976581	17.57388583976581	0.0	5	0.6434155178067497	-4.608659791745417	4.608659791745417	-0.0012653874562129905		553.26193	NaN	163_challenge_244_	N/A
1	C20H22O9	[M + H3N + H]+	C20H25NO9	8.799141471520572	8.799141471520572	0.0	2	0.9650885223005491	-0.502237728442208	0.502237728442208	0.010495820188889286		424.16021	NaN	164_challenge_245_	N/A
1	C18H16O9	[M - H]-	C18H16O9	49.20236878179663	49.20236878179663	0.0	17	0.9024143522823957	-9.668971980469717	9.668971980469717	0.0012053425595649912		375.07216	NaN	165_challenge_246_	N/A
1	C27H28N6O	[M + H]+	C27H28N6O	2.8473370661967365	2.8473370661967365	0.0	2	0.27968803638448025	-2.0029553831972384	2.0029553831972384	-9.974642495340783E-4		453.23974	NaN	166_challenge_247_	N/A
1	C19H11Cl2I2NO3	[M + H]+	C19H11Cl2I2NO3	24.141304585579565	24.141304585579565	0.0	7	0.7883116577690049	-1.7595691336645585	2.6376091774399337	-7.223877893265695E-4		625.82782	NaN	167_challenge_248_	N/A
1	C10H8O3	[M - H]-	C10H8O3	28.69712933565018	28.69712933565018	0.0	4	0.8573260152273362	-9.688727523318587	9.688727523318587	0.0025827833570907623		175.04007	NaN	168_challenge_249_	N/A
1	C12H17NO	[M + H]+	C12H17NO	55.659708749921066	55.659708749921066	0.0	10	0.9836060451177826	0.1781189068035519	0.4048864156811599	-0.0023529435280518324		192.13829	NaN	169_challenge_25_	N/A
1	C10H9NO3S	[M - H]-	C10H9NO3S	1.5624520122686463	1.5624520122686463	0.0	3	0.9895602657531872	-0.2369710792193067	0.2369710792193067	0.0020362327194742547		222.02304	NaN	170_challenge_250_	N/A
1	C10H8O6S2	[M - H]-	C10H8O6S2	3.9477953845739533	3.9477953845739533	0.0	3	0.9956192339066451	0.29629215363860373	0.29629215363860373	0.00157539860401317		286.96895	NaN	171_challenge_251_	N/A
1	C10H8O4S	[M - H]-	C10H8O4S	0.3124892404319888	0.3124892404319888	0.0	3	0.9411125674236379	-0.26860437435837226	0.26860437435837226	0.0020272477428786725		223.00705	NaN	172_challenge_252_	N/A
1	C6H3Cl2NO2	[M - H]-	C6H3Cl2NO2	9.474980776023322	9.474980776023322	0.0	2	1.0	-0.20694873728836513	0.3576512766549127	0.002380090256930647		189.94681	NaN	173_challenge_253_	N/A
1	C9H7N7O2S	[M - H]-	C9H7N7O2S	3.9109347173708775	3.9109347173708775	0.0	5	0.9164513631909365	-0.4765895617134637	0.4765895617134637	0.0016378259628641396		276.03092	NaN	174_challenge_254_	N/A
1	C9H9NO4	[M - H]-	C9H9NO4	14.85872643556992	14.85872643556992	0.0	3	1.0	-0.34704316689324205	0.34704316689324205	0.0023298126309778907		194.04588	NaN	175_challenge_255_	N/A
1	C9H15NO3S	[M - H]-	C9H15NO3S	10.73461766982754	10.73461766982754	0.0	4	0.9320087496764549	0.6791714029030826	1.5417218456251351	0.0020923339619135107		216.06999	NaN	176_challenge_256_	N/A
1	C16H16O9	[M - H]-	C16H16O9	18.974459942044124	18.974459942044124	0.0	8	0.9999999999999998	0.013124811980202683	0.740479121909202	0.001287742367612992		351.07216	NaN	177_challenge_257_	N/A
1	C6H8ClN5O2S	[M - H]-	C6H8ClN5O2S	29.233243165982884	29.233243165982884	0.0	11	0.955392193053695	-0.18840179729499484	0.8528456148147242	0.0018229349992049959		248.00145	NaN	178_challenge_258_	N/A
1	C7H5NO3S2	[M - H]-	C7H5NO3S2	3.176991624027176	3.176991624027176	0.0	3	1.0	-0.05551869313238391	0.05551869313238391	0.0021129301110534055		213.96381	NaN	179_challenge_259_	N/A
1	C37H58O12	[M + Na]+	C37H58O12	14.620075085574776	14.620075085574776	0.0	10	0.7338186353641563	-0.018038851166711292	0.9734490349063145	-9.758962943464171E-4		717.38205	NaN	180_challenge_26_	N/A
1	C13H12F2N6O	[M - H]-	C13H12F2N6O	9.109633546590167	9.109633546590167	0.0	5	0.9893453090833575	-1.355274972701475	2.36137664864381	0.0014817938502604574		305.09679	NaN	181_challenge_260_	N/A
1	C19H24N2O3	[M - H]-	C19H24N2O3	26.931063790611955	26.931063790611955	0.0	16	0.9777311906411683	-0.1739989318607325	0.44056941692298823	0.0013818155356962747		327.17142	NaN	182_challenge_261_	N/A
1	C20H22N8O6	[M - H]-	C20H22N8O6	16.071094203684815	16.071094203684815	0.0	17	0.9248032647065215	0.40901306038064145	1.0134617129659813	9.636188937298142E-4		469.15895	NaN	183_challenge_262_	N/A
1	C10H9FO3	[M - H]-	C10H9FO3	14.639332648736977	14.639332648736977	0.0	3	1.0	0.2206067963820802	0.7824165444486323	0.002317862757462235		195.04630	NaN	184_challenge_263_	N/A
1	C12H13N3O4S	[M - H]-	C12H13N3O4S	9.310676545313946	9.310676545313946	0.0	3	0.9616095849889835	0.31463041716998125	0.33856224610926083	0.0015374334285247176		294.05540	NaN	185_challenge_264_	N/A
1	C22H24ClN5O2	[M - H]-	C22H24ClN5O2	4.373976474194797	4.373976474194797	0.0	6	0.9130299708551746	-0.3181922482116053	0.6302495000611495	0.0010658627094453773		424.15458	NaN	186_challenge_265_	N/A
1	C12H14N4O4S	[M - H]-	C12H14N4O4S	2.2101092833421507	2.2101092833421507	0.0	5	0.8009362517168815	0.325250789330737	1.1363155025013951	0.0014627625311496805		309.06630	NaN	187_challenge_266_	N/A
1	C10H8O6S	[M - H]-	C10H8O6S	10.409497724858463	10.409497724858463	0.0	4	0.9999999999999998	-0.956195572786035	0.956195572786035	0.0017729259977593444		254.99688	NaN	188_challenge_267_	N/A
1	C17H19N3O3S	[M - H]-	C17H19N3O3S	8.455432483317972	8.455432483317972	0.0	4	1.0	-0.12426994966523501	0.32204644226909507	0.0013138063826015878		344.10744	NaN	189_challenge_268_	N/A
1	C10H10O4	[M - H]-	C10H10O4	19.340429406307404	19.340429406307404	0.0	6	0.9431705701548742	-0.42963970826998304	0.8542232366571121	0.0023418236955518998		193.05063	NaN	190_challenge_269_	N/A
1	C30H34O8	[M + Na]+	C30H34O8	41.978129224032465	41.978129224032465	0.0	13	0.8708443567196444	-0.7636413569232902	1.9598176714611313	-0.0012840643126959311		545.21459	NaN	191_challenge_27_	N/A
1	C20H28N2O5	[M - H]-	C20H28N2O5	8.121748601310298	8.121748601310298	0.0	7	0.9866747258998144	-1.8140689984697929	2.6772804121426295	0.0012049560982939909		375.19255	NaN	192_challenge_270_	N/A
1	C6H5BrO	[M - H]-	C6H5BrO	-0.6096086381852315	-0.6096086381852315	0.0	1	0.0	-0.0025031982176487	0.0025031982176487	0.002644653423847971		170.94510	NaN	193_challenge_271_	N/A
1	C15H12N2O2	[M - H]-	C15H12N2O2	15.158169608720863	15.158169608720863	0.0	5	0.8770388310351007	0.4646583355892825	0.4646583355892825	0.001800565006926849		251.08260	NaN	194_challenge_272_	N/A
1	C23H32N6O4S	[M - H]-	C23H32N6O4S	19.59729638867979	19.59729638867979	0.0	10	0.9268562860887729	-1.5333536656807043	1.835740334595474	9.279109328921924E-4		487.21330	NaN	195_challenge_273_	N/A
1	C28H27NO4S	[M - H]-	C28H27NO4S	29.91756032749176	29.91756032749176	0.0	15	0.9074541207230635	-0.10059489217735974	0.49336957316075325	9.574966860451208E-4		472.15880	NaN	196_challenge_274_	N/A
1	C8H8BrNO	[M - H]-	C8H8BrNO	1.9022722193422033	1.9022722193422033	0.0	2	1.0	0.16366198394663345	0.16366198394663345	0.002132787787345693		211.97165	NaN	197_challenge_275_	N/A
1	C13H10O5	[M - H]-	C13H10O5	26.226482456577287	26.226482456577287	0.0	8	0.980100196521276	-0.27203798775368293	0.27203798775368293	0.001844924666103685		245.04555	NaN	198_challenge_276_	N/A
1	C9H10O3	[M - H]-	C9H10O3	8.264917092826854	8.264917092826854	0.0	4	1.0	-0.4045037203875864	0.4045037203875864	0.002739017949447925		165.05572	NaN	199_challenge_277_	N/A
1	C6H5IO	[M - H]-	C6H5IO	8.10734761724257	8.10734761724257	0.0	2	1.0	-1.1215977081006885	1.41242908092574	0.002064988774473632		218.93124	NaN	200_challenge_278_	N/A
1	C16H13N3O3	[M - H]-	C16H13N3O3	10.57970376604598	10.57970376604598	0.0	2	0.9839490501487718	0.5054799420300529	0.5054799420300529	0.0015372608361722228		294.08842	NaN	201_challenge_279_	N/A
1	C58H104O28	[M + H3N + H]+	C58H107NO28	43.63972167442375	43.63972167442375	0.0	15	0.987180675134301	-0.0706395299830673	0.42914467508826437	0.003514558531289228		1266.70524	NaN	202_challenge_28_	N/A
1	C6H4Cl2O	[M - H]-	C6H4Cl2O	5.968320638819604	5.968320638819604	0.0	2	0.9651903021174785	-1.689052626565165	2.039110067804513	0.002808772193516792		160.95664	NaN	203_challenge_280_	N/A
1	C9H9NOS2	[M - H]-	C9H9NOS2	7.38698415463511	7.38698415463511	0.0	3	1.0	-0.3000335944150581	0.3000335944150581	0.0021527579998483017		210.00528	NaN	204_challenge_281_	N/A
1	C12H10O2S	[M - H]-	C12H10O2S	5.2657244822432805	5.2657244822432805	0.0	2	1.0	-2.094927409513681	2.2142277116708238	0.002083050999756932		217.03287	NaN	205_challenge_282_	N/A
1	C24H30O8	[M - H]-	C24H30O8	5.971515595896705	5.971515595896705	0.0	6	0.988891463832382	-0.1356506218235089	0.1356506218235089	0.0010155074177720677		445.18679	NaN	206_challenge_283_	N/A
1	C10H12O3	[M - H]-	C10H12O3	7.441613183668153	7.441613183668153	0.0	3	1.0	0.054641055144850514	0.12844361607666513	0.002524639082100642		179.07137	NaN	207_challenge_284_	N/A
1	C15H18N4O7S	[M - H]-	C15H18N4O7S	5.0345764801621025	5.0345764801621025	0.0	3	1.0	-2.375996230084208	2.375996230084208	0.0011385309703620704		397.08234	NaN	208_challenge_285_	N/A
1	C8H6Cl2O3	[M - H]-	C8H6Cl2O3	11.732743666934327	11.732743666934327	0.0	3	1.0	-0.27122783067603495	0.27122783067603495	0.0020646974887143996		218.96212	NaN	209_challenge_286_	N/A
1	C33H30N4O2	[M - H]-	C33H30N4O2	39.19383330405328	39.19383330405328	0.0	13	0.9759638789053352	0.18143301170174708	0.3829386151291285	8.808737635411817E-4		513.22960	NaN	210_challenge_287_	N/A
1	C12H14O4	[M - H]-	C12H14O4	35.82260748660222	35.82260748660222	0.0	10	0.9921099172480412	-0.32744959733353207	0.32744959733353207	0.0020449004599555477		221.08193	NaN	211_challenge_288_	N/A
1	C9H9ClO3	[M - H]-	C9H9ClO3	10.292774574543976	10.292774574543976	0.0	3	0.9913780938956692	-0.46855788375878893	0.46855788375878893	0.0022716206339895013		199.01675	NaN	212_challenge_289_	N/A
1	C33H42O18	[M - H]-	C33H42O18	35.55421958562277	35.55421958562277	0.0	15	0.9378124829435459	-8.924073346489584	8.924073346489584	6.233759375951676E-4		725.22984	NaN	213_challenge_29_	N/A
1	C15H12O4	[M - H]-	C15H12O4	42.233440188791796	42.233440188791796	0.0	13	0.9775243249311113	-0.44798668861163576	0.4594007663309089	0.0017724433870915863		255.06628	NaN	214_challenge_290_	N/A
1	C6H4Br2O	[M - H]-	C6H4Br2O	3.3067780181281217	3.3067780181281217	0.0	2	1.0	0.3227265372277738	0.3227265372277738	0.0018166781169882476		248.85561	NaN	215_challenge_291_	N/A
1	C14H8O3	[M - H]-	C14H8O3	6.1049158161831	6.1049158161831	0.0	2	1.0	-0.287664168164596	0.287664168164596	0.0020269477971954003		223.04007	NaN	216_challenge_292_	N/A
1	C23H36O7	[M - H]-	C23H36O7	54.46439864170456	54.46439864170456	0.0	16	0.6780999935060652	-0.14073352127983946	0.470140288036743	0.0010681686161084466		423.23883	NaN	217_challenge_293_	N/A
1	C14H8O4	[M - H]-	C14H8O4	13.782173896239657	13.782173896239657	0.0	7	1.0000000000000002	0.07411504811117582	0.27313937200787053	0.0018913154098102705		239.03498	NaN	218_challenge_294_	N/A
1	C15H10O2	[M - H]-	C15H10O2	13.926810283481977	13.926810283481977	0.0	2	1.0	0.06676033001807996	0.08081940093434506	0.002045095915023321		221.06080	NaN	219_challenge_295_	N/A
1	C12H11O4P	[M - H]-	C12H11O4P	0.1252422560110409	0.1252422560110409	0.0	3	1.0	0.2955156612269991	0.3252192207118516	0.0018153897809247675		249.03222	NaN	220_challenge_296_	N/A
1	C15H11I4NO4	[M - H]-	C15H11I4NO4	0.7752299822879816	0.7752299822879816	0.0	3	0.9804162178243454	-0.6747378449971649	2.5340267890264285	5.828317592109591E-4		775.67942	NaN	221_challenge_297_	N/A
1	C9H8Cl2O3	[M - H]-	C9H8Cl2O3	12.871214614938193	12.871214614938193	0.0	3	1.0	-0.7426632836803287	0.7426632836803287	0.0019404880045375227		232.97777	NaN	222_challenge_298_	N/A
1	C24H20N6O3	[M - H]-	C24H20N6O3	12.944139122817228	12.944139122817228	0.0	21	0.8888303873020221	-0.22653167189060303	0.3205273211774433	0.0010294619908585501		439.15241	NaN	223_challenge_299_	N/A
1	C22H40N2O7	[M + Na]+	C22H40N2O7	34.46588117319201	34.46588117319201	0.0	11	0.9815670417240953	-1.0851517807406235	1.1047353150350856	-0.0014982480918010043		467.27277	NaN	224_challenge_3_	N/A
1	C26H32O12	[M - H]-	C26H32O12	117.15308961105754	117.15308961105754	0.0	50	0.9202187802171593	-9.054433402985277	9.054433402985277	8.447414237078371E-4		535.18210	NaN	225_challenge_30_	N/A
1	C11H11F3N2O3	[M - H]-	C11H11F3N2O3	24.18875861435347	24.18875861435347	0.0	18	0.956589785265037	-0.28551814223528704	0.36034416313705014	0.0016435777334699157		275.06490	NaN	226_challenge_300_	N/A
1	C13H11Cl2NO2	[M - H]-	C13H11Cl2NO2	11.848937268148804	11.848937268148804	0.0	7	0.951976144976401	-0.38119278144812757	1.245025610034787	0.0016031046852617648		282.00941	NaN	227_challenge_301_	N/A
1	C18H20N2O6	[M - H]-	C18H20N2O6	30.375548258544146	30.375548258544146	0.0	34	0.975373179845749	-0.12756221004519883	0.49911381960514783	0.001258866991809754		359.12486	NaN	228_challenge_302_	N/A
1	C14H8O5	[M - H]-	C14H8O5	8.173637442908284	8.173637442908284	0.0	3	0.9215711676077715	0.07803242022267454	0.40425083541251894	0.001772696487207018		255.02990	NaN	229_challenge_303_	N/A
1	C14H9ClF2N2O2	[M - H]-	C14H9ClF2N2O2	12.307846879943574	12.307846879943574	0.0	5	0.8398273227400996	0.23050869930269602	0.37150433693806456	0.001462959038148834		309.02479	NaN	230_challenge_304_	N/A
1	C17H14F3N3O2S	[M - H]-	C17H14F3N3O2S	13.470429829248324	13.470429829248324	0.0	15	0.841868444620654	0.34107318646420515	0.401133866611884	0.0011894969094909833		380.06861	NaN	231_challenge_305_	N/A
1	C27H29N5O6S	[M - H]-	C27H29N5O6S	22.061828913478287	22.061828913478287	0.0	20	0.9631691935004804	0.05799227933956488	0.6397749557121478	8.217188935957141E-4		550.17658	NaN	232_challenge_306_	N/A
1	C12H4Cl2F6N4	[M - H]-	C12H4Cl2F6N4	46.41371248722176	46.41371248722176	0.0	14	0.9936428581018282	0.11941563520639904	0.30129581114282533	0.0011683001093293242		386.96444	NaN	233_challenge_307_	N/A
1	C18H22O5S	[M - H]-	C18H22O5S	1.2297414939682267	1.2297414939682267	0.0	2	0.9917085471927934	-0.5049790052432257	0.5049790052432257	0.001294974591159634		349.11152	NaN	234_challenge_308_	N/A
1	C14H11Cl2NO2	[M - H]-	C14H11Cl2NO2	13.355321000459554	13.355321000459554	0.0	4	1.0	0.042196866822361	0.1075987379605433	0.0015376739347387003		294.00941	NaN	235_challenge_309_	N/A
1	C11H16O4	[M - H]-	C11H16O4	15.100760242839181	15.100760242839181	0.0	2	0.1466812731628308	-20.631610926779306	20.631610926779306	0.0021416187713975943		211.09758	NaN	236_challenge_31_	N/A
1	C23H28ClN3O5S	[M - H]-	C23H28ClN3O5S	34.16175926873653	34.16175926873653	0.0	13	0.9904453050656702	0.00641578068506045	0.17446861891994422	9.186282793702969E-4		492.13654	NaN	237_challenge_310_	N/A
1	C19H16ClNO4	[M - H]-	C19H16ClNO4	40.46837436722114	40.46837436722114	0.0	15	0.8651760810570239	0.1493093541710796	0.3809410564494866	0.001269669040356594		356.06951	NaN	238_challenge_311_	N/A
1	C33H35FN2O5	[M - H]-	C33H35FN2O5	23.291273060926326	23.291273060926326	0.0	9	0.9039049511751975	-0.16396899341847965	0.26506727304570343	8.112944720327773E-4		557.24572	NaN	239_challenge_312_	N/A
1	C12H4Cl2F6N4S	[M - H]-	C12H4Cl2F6N4S	32.94797568254118	32.94797568254118	0.0	16	0.9999999999999998	0.07134721192976148	0.3077093382238939	0.0010791385550633723		418.93652	NaN	240_challenge_313_	N/A
1	C24H34N4O5S	[M - H]-	C24H34N4O5S	13.751471500290972	13.751471500290972	0.0	6	0.9723541834747943	0.282392823698459	0.282392823698459	9.241089916688269E-4		489.21772	NaN	241_challenge_314_	N/A
1	C13H7Cl2NO5	[M - H]-	C13H7Cl2NO5	53.505608577099274	53.505608577099274	0.0	16	0.8649248200888074	-3.9340852002783055	3.9340852002783055	0.0013869388612742948		325.96285	NaN	242_challenge_315_	N/A
1	C6HF11O2	[M - H]-	C6HF11O2	8.890100265504813	8.890100265504813	0.0	2	0.9913083508976791	0.03471689478402881	0.39653730105975504	0.0014445043895111444		312.97281	NaN	243_challenge_316_	N/A
1	C8HCl3N2O	[M - H]-	C8HCl3N2O	1.5564561967936146	1.5564561967936146	0.0	5	0.8981110315035354	-0.010662100359399204	0.34522798702089885	0.0018459594341049721		244.90817	NaN	244_challenge_317_	N/A
1	C13H9Cl3N2O	[M - H]-	C13H9Cl3N2O	9.022364745279557	9.022364745279557	0.0	3	0.9106792498546802	-0.8005620307099084	0.8005620307099084	0.001444513822331914		312.97077	NaN	245_challenge_318_	N/A
1	C16H12N2O4S	[M - H]-	C16H12N2O4S	12.841771023841579	12.841771023841579	0.0	11	0.9636607526568606	-0.35028835703413513	0.715833293791774	0.0013823515971441399		327.04450	NaN	246_challenge_319_	N/A
1	C10H18O3	[M - H]-	C10H18O3	49.205673647975594	49.205673647975594	0.0	8	0.9438915029279681	-8.039447666561337	8.039447666561337	0.002442170923837217		185.11832	NaN	247_challenge_32_	N/A
1	C15H12Br4O2	[M - H]-	C15H12Br4O2	-0.28603524255553614	-0.28603524255553614	0.0	2	0.20034399206558448	2.046788723304263	2.046788723304263	8.391471776019934E-4		538.74980	NaN	248_challenge_320_	N/A
1	C8H2F17NO2S	[M - H]-	C8H2F17NO2S	1.0361991015503973	1.0361991015503973	0.0	2	0.19836714496452734	0.32127570644581305	0.47681808618358157	9.079104199784023E-4		497.94620	NaN	249_challenge_321_	N/A
1	C6HBr5O	[M - H]-	C6HBr5O	-0.6175221566467546	-0.6175221566467546	0.0	1	0.0	-0.10091423804042761	0.10091423804042761	9.368061374409973E-4		482.58715	NaN	250_challenge_322_	N/A
1	C21H11ClF6N2O3	[M - H]-	C21H11ClF6N2O3	31.257655801035543	31.257655801035543	0.0	17	0.8860492405097702	0.20971053540390044	0.3604004349451885	9.282621373290632E-4		487.02896	NaN	251_challenge_323_	N/A
1	C13H6Cl6O2	[M - H]-	C13H6Cl6O2	17.675031022199086	17.675031022199086	0.0	6	0.9999999999999999	-0.3306825898154415	0.3306825898154415	0.001122251034113489		402.84262	NaN	252_challenge_324_	N/A
1	C13H7Cl4NO2	[M - H]-	C13H7Cl4NO2	2.891535158171861	2.891535158171861	0.0	6	0.984454681360648	-0.14185167147571365	0.3998548645457891	0.0012994251172286746		347.91581	NaN	253_challenge_325_	N/A
1	C13H7Cl4NO2	[M - H]-	C13H7Cl4NO2	7.790414109306366	7.790414109306366	0.0	6	0.986477418991922	-0.6001470593367868	0.6001470593367868	0.0012994252806113567		347.91581	NaN	254_challenge_326_	N/A
1	C8H5F13O3S	[M - H]-	C8H5F13O3S	0.5181846119724494	0.5181846119724494	0.0	2	1.0	0.26165216200698416	0.26165216200698416	0.001058839646039788		426.96791	NaN	255_challenge_327_	N/A
1	C36H62O11	[M - H]-	C36H62O11	4.884647628787618	4.884647628787618	0.0	2	0.32945914566300616	-1.5345431528885705	1.5345431528885705	6.753444291958419E-4		669.42194	NaN	256_challenge_328_	N/A
