Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.9164161732410137,"InChI=1S/C20H28O4/c1-14(8-6-10-15(2)12-19(22)23)9-7-11-16(3)17-13-18(21)20(4,5)24-17/h8,12-13H,3,6-7,9-11H2,1-2,4-5H3,(H,22,23)",708.0;1244.0;1044.0;1268.0;1244.0;348.0,2,332.1987594,440030,C20H28O4,N,C=C(CCCC(C)=CCCC(C)=CC(=O)O)C1=CC(=O)C(C)(C)O1,83.0487442:[C5H6O]+H+;257.1903992:[C18H27O-2H]+;259.2067871:[C18H27O]+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H25O3-2H]+;287.2012024:[C19H27O2]+,UHFFFAOYSA,CNIBWXSAEBRLEQ,317.9344934478893,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,CNIBWXSAEBRLEQ-UHFFFAOYSA-N,6,13
0.9144525892347745,"InChI=1S/C20H28O4/c1-14(2)7-5-9-17(20(22)23)10-6-8-15(3)11-12-18-16(4)13-19(21)24-18/h7,10-11,13,18H,5-6,8-9,12H2,1-4H3,(H,22,23)/b15-11+,17-10-",1056.0;1256.0;1056.0;1268.0;1256.0;348.0,2,332.1987594,543761,C20H28O4,N,CC(C)=CCC/C(=C/CC/C(C)=C/CC1OC(=O)C=C1C)C(=O)O,83.0487442:[C5H7O]+;257.1903992:[C18H27O-2H]+;259.2067871:[C18H27O]+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H25O3-2H]+;287.2012024:[C19H27O2]+,JTBWTTNWSA,ZNBQWPMZFPFCKS,317.25326246943746,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,ZNBQWPMZFPFCKS-JTBWTTNWSA-N,6,13
0.9090637162860218,"InChI=1S/C20H28O4/c1-11(2)13-10-12-6-7-14-19(3,15(12)17(22)16(13)21)8-5-9-20(14,4)18(23)24/h10-11,14,21-22H,5-9H2,1-4H3,(H,23,24)",1056.0;1584.0;1572.0;808.0;1056.0;348.0,2,332.1987594,503450,C20H28O4,N,CC(C)c1cc2c(c(O)c1O)C1(C)CCCC(C)(C(=O)O)C1CC2,83.0487442:[C5H7O]+;257.1903992:[C18H25O]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H26O-H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H27O2]+,UHFFFAOYSA,QOCOQHXHEBGZNB,315.38368766134846,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,QOCOQHXHEBGZNB-UHFFFAOYSA-N,6,13
0.9087153031433796,"InChI=1S/C20H28O4/c1-11(2)13-10-12-6-7-14-19(3,4)8-5-9-20(14,18(23)24)15(12)17(22)16(13)21/h10-11,14,21-22H,5-9H2,1-4H3,(H,23,24)/t14?,20-/m1/s1",1324.0;1584.0;1572.0;808.0;1056.0;348.0,2,332.1987594,161751,C20H28O4,N,CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)C1CC2,83.0487442:[C5H8O-H]+;257.1903992:[C18H25O]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H26O-H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H27O2]+,YBMSBYLISA,QRYRORQUOLYVBU,315.26281184176884,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,QRYRORQUOLYVBU-YBMSBYLISA-N,6,13
0.9077031126775248,"InChI=1S/C20H28O4/c1-18(2,24)14-10-12-6-7-16-19(3,13(12)11-15(14)21)8-5-9-20(16,4)17(22)23/h10-11,16,21,24H,5-9H2,1-4H3,(H,22,23)",1056.0;1672.0;1572.0;808.0;1056.0;348.0,2,332.1987594,367434,C20H28O4,N,CC(C)(O)c1cc2c(cc1O)C1(C)CCCC(C)(C(=O)O)C1CC2,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H26O-H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H27O2]+,UHFFFAOYSA,HEIKHXMGSYQVGA,314.9116501398794,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,HEIKHXMGSYQVGA-UHFFFAOYSA-N,6,13
0.9015546694245073,"InChI=1S/C20H28O4/c1-12-13-5-9-20(23)18(2,7-4-8-19(20,3)17(21)22)15(13)11-16-14(12)6-10-24-16/h6,10,12-13,15,23H,4-5,7-9,11H2,1-3H3,(H,21,22)",1056.0;1803.0;1703.0;808.0;1056.0;348.0,2,332.1987594,456723,C20H28O4,N,CC1c2ccoc2CC2C1CCC1(O)C(C)(C(=O)O)CCCC21C,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H26O-H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H27O2]+,UHFFFAOYSA,SWWBGUDLCYBCKU,312.77855575741364,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,SWWBGUDLCYBCKU-UHFFFAOYSA-N,6,13
0.882525816386946,"InChI=1S/C20H28O4/c1-13-6-9-18(2)15(4-5-16-19(18,3)24-16)20(13,17(21)22)10-7-14-8-11-23-12-14/h8,11-13,15-16H,4-7,9-10H2,1-3H3,(H,21,22)",448.0;1803.0;1703.0;1268.0;1056.0;348.0,2,332.1987594,465085,C20H28O4,N,CC1CCC2(C)C(CCC3OC32C)C1(CCc1ccoc1)C(=O)O,83.0487442:[C5H5O+H]+H+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H27O2]+,UHFFFAOYSA,CERIEPIBQSVSFM,306.17682945876584,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,CERIEPIBQSVSFM-UHFFFAOYSA-N,6,13
0.8154969434948437,"InChI=1S/C20H28O4/c1-12-14(7-6-13-10-17(22)24-18(13)23)20(4)9-5-8-19(2,3)16(20)11-15(12)21/h6-7,10,14-16,18,21,23H,1,5,8-9,11H2,2-4H3",1044.0;796.0;696.0;1068.0;796.0;708.0,2,332.1987594,431107,C20H28O4,N,C=C1C(O)CC2C(C)(C)CCCC2(C)C1C=CC1=CC(=O)OC1O,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H25O]+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,GHNHHZAECXQMOM,282.9223394447306,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,GHNHHZAECXQMOM-UHFFFAOYSA-N,6,13
0.8154969434948437,"InChI=1S/C20H28O4/c1-12-10-15(21)17-19(2,3)8-5-9-20(17,4)14(12)7-6-13-11-16(22)24-18(13)23/h6-7,11,14-17,21-22H,1,5,8-10H2,2-4H3",1044.0;796.0;696.0;1068.0;796.0;708.0,2,332.1987594,456862,C20H28O4,N,C=C1CC(O)C2C(C)(C)CCCC2(C)C1C=CC1=CC(O)OC1=O,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H25O]+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,BRFJVBBXHPOREF,282.9223394447306,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,BRFJVBBXHPOREF-UHFFFAOYSA-N,6,13
0.8154969434948437,"InChI=1S/C20H28O4/c1-12-10-15(21)17-19(2,3)8-5-9-20(17,4)14(12)7-6-13-11-16(22)24-18(13)23/h6-7,11,14-15,17-18,21,23H,1,5,8-10H2,2-4H3",1044.0;796.0;696.0;1068.0;796.0;708.0,2,332.1987594,475698,C20H28O4,N,C=C1CC(O)C2C(C)(C)CCCC2(C)C1C=CC1=CC(=O)OC1O,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H25O]+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,LTDSIMVYGJFVGS,282.9223394447306,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,LTDSIMVYGJFVGS-UHFFFAOYSA-N,6,13
0.8088378637393204,"InChI=1S/C20H28O4/c1-12-5-7-20(4)13(2)15(11-21)9-16(20)19(12,3)8-6-14-10-17(22)24-18(14)23/h10-12,16,18,23H,5-9H2,1-4H3",696.0;796.0;696.0;1268.0;796.0;708.0,2,332.1987594,431081,C20H28O4,N,CC1=C(C=O)CC2C1(C)CCC(C)C2(C)CCC1=CC(=O)OC1O,83.0487442:[C5H6O]+H+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,NZIQEPLIKSMSRT,280.61208869761225,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,NZIQEPLIKSMSRT-UHFFFAOYSA-N,6,13
0.8080900267645501,"InChI=1S/C20H28O4/c1-19(2)9-4-10-20(3)15(14(12-21)6-8-16(19)20)7-5-13-11-17(22)24-18(13)23/h6,11-12,15-16,18,23H,4-5,7-10H2,1-3H3",1056.0;796.0;696.0;1268.0;796.0;708.0,2,332.1987594,379143,C20H28O4,N,CC1(C)CCCC2(C)C(CCC3=CC(=O)OC3O)C(C=O)=CCC12,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,NSPMBWKQIHHDLF,280.35263979579474,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,NSPMBWKQIHHDLF-UHFFFAOYSA-N,6,13
0.8076892536979482,"InChI=1S/C20H28O4/c1-12-10-15(21)17-19(2,3)8-5-9-20(17,4)14(12)7-6-13-11-16(22)24-18(13)23/h6,14,16-17,22H,1,5,7-11H2,2-4H3",1044.0;796.0;696.0;1268.0;808.0;708.0,2,332.1987594,427407,C20H28O4,N,C=C1CC(=O)C2C(C)(C)CCCC2(C)C1CC=C1CC(O)OC1=O,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,GQEHHMNYGFNQSN,280.21359862035695,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,GQEHHMNYGFNQSN-UHFFFAOYSA-N,6,13
0.803011935010444,"InChI=1S/C20H28O4/c1-14(2)11-18(21)12-16(4)9-5-7-15(3)8-6-10-17-13-19(22)24-20(17)23/h8-9,11,13,20,23H,5-7,10,12H2,1-4H3",348.0;796.0;696.0;1268.0;1056.0;708.0,2,332.1987594,380506,C20H28O4,N,CC(C)=CC(=O)CC(C)=CCCC(C)=CCCC1=CC(=O)OC1O,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,HKXSZCCCUPZPMV,278.59088506397484,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,HKXSZCCCUPZPMV-UHFFFAOYSA-N,6,13
0.8013934034684549,"InChI=1S/C20H28O4/c1-12-5-7-20(4)13(2)9-15(21)11-16(20)19(12,3)8-6-14-10-17(22)24-18(14)23/h9-10,12,16,18,23H,5-8,11H2,1-4H3",696.0;796.0;696.0;1268.0;1056.0;708.0,2,332.1987594,356458,C20H28O4,N,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC1=CC(=O)OC1O,83.0487442:[C5H6O]+H+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,UVNWQSVZIUIVBI,278.02936397676854,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,UVNWQSVZIUIVBI-UHFFFAOYSA-N,6,13
0.8006641746236229,"InChI=1S/C20H28O4/c1-12-10-15(21)17-19(2,3)8-5-9-20(17,4)14(12)7-6-13-11-16(22)24-18(13)23/h10-11,14,17-18,23H,5-9H2,1-4H3",1044.0;796.0;696.0;1268.0;1056.0;708.0,2,332.1987594,452871,C20H28O4,N,CC1=CC(=O)C2C(C)(C)CCCC2(C)C1CCC1=CC(=O)OC1O,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,DCIOTTDWBVOPEI,277.77637083876084,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,DCIOTTDWBVOPEI-UHFFFAOYSA-N,6,13
0.8006455664936845,"InChI=1S/C20H28O4/c1-12-14(7-6-13-10-17(22)24-18(13)23)20(4)9-5-8-19(2,3)16(20)11-15(12)21/h10,16,18,23H,5-9,11H2,1-4H3",1056.0;796.0;696.0;1268.0;1056.0;708.0,2,332.1987594,425597,C20H28O4,N,CC1=C(CCC2=CC(=O)OC2O)C2(C)CCCC(C)(C)C2CC1=O,83.0487442:[C5H7O]+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,NMSOMIPQZUTEGY,277.769915074951,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,NMSOMIPQZUTEGY-UHFFFAOYSA-N,6,13
0.8002248809947786,"InChI=1S/C20H28O4/c1-18(2)7-5-8-19(3)14(18)6-9-20(4)15(19)10-12-13(24-20)11-16(21)23-17(12)22/h10-11,14-15,17,22H,5-9H2,1-4H3",1392.0;796.0;696.0;1268.0;1056.0;708.0,2,332.1987594,428352,C20H28O4,N,CC1(C)CCCC2(C)C1CCC1(C)OC3=CC(=O)OC(O)C3=CC12,83.0487442:[C5H6O]+H+;257.1903992:[C18H26O-H]+;259.2067871:[C18H26O]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,CEALEKGWMIZUGO,277.6239656309091,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,CEALEKGWMIZUGO-UHFFFAOYSA-N,6,13
0.7695108052253704,"InChI=1S/C20H28O4/c1-11(2)13-9-12(10-21)14-16(15(13)22)24-18(23)17-19(3,4)7-6-8-20(14,17)5/h9-11,17-18,22-23H,6-8H2,1-5H3",1324.0;1056.0;1156.0;1068.0;796.0;708.0,2,332.1987594,363787,C20H28O4,N,CC(C)c1cc(C=O)c2c(c1O)OC(O)C1C(C)(C)CCCC21C,83.0487442:[C5H8O-H]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;269.1911011:[C19H25O]+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,WICUQKGNEKIQJS,266.96825656923727,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,WICUQKGNEKIQJS-UHFFFAOYSA-N,6,13
0.76909142402883,"InChI=1S/C20H28O4/c1-11(2)12-8-15-13(9-14(12)21)20-7-5-6-19(3,4)16(20)10-17(22)24-18(20)23-15/h8-9,11,16-18,21-22H,5-7,10H2,1-4H3",1324.0;1056.0;1156.0;1068.0;808.0;708.0,2,332.1987594,375721,C20H28O4,N,CC(C)c1cc2c(cc1O)C13CCCC(C)(C)C1CC(O)OC3O2,83.0487442:[C5H8O-H]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;269.1911011:[C19H25O]+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,GJHSJLKEFAMHFY,266.8227596299896,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,GJHSJLKEFAMHFY-UHFFFAOYSA-N,6,13
0.7690740964011553,"InChI=1S/C20H28O4/c1-12-5-6-19(3)13(2)14(10-21)7-17(19)20(12,4)9-16(22)15-8-18(23)24-11-15/h8,10,12,16-17,22H,5-7,9,11H2,1-4H3",696.0;1056.0;1056.0;1268.0;796.0;708.0,2,332.1987594,483806,C20H28O4,N,CC1=C(C=O)CC2C1(C)CCC(C)C2(C)CC(O)C1=CC(=O)OC1,83.0487442:[C5H6O]+H+;257.1903992:[C18H25O]+;259.2067871:[C18H27O]+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,INKHECVKBKBYSE,266.8167481139467,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,INKHECVKBKBYSE-UHFFFAOYSA-N,6,13
0.7688171052143337,"InChI=1S/C20H28O4/c1-14-7-10-20(4,13-21)11-8-16-15(6-5-9-19(2,3)23)12-24-18(22)17(14)16/h5-6,9,13,16-17,23H,1,7-8,10-12H2,2-4H3",796.0;1056.0;1056.0;1268.0;796.0;708.0,2,332.1987594,449390,C20H28O4,N,C=C1CCC(C)(C=O)CCC2C(=CC=CC(C)(C)O)COC(=O)C12,83.0487442:[C5H8O-H]+;257.1903992:[C18H25O]+;259.2067871:[C18H27O]+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,UDXXPMHZVKAWCF,266.7275895360118,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,UDXXPMHZVKAWCF-UHFFFAOYSA-N,6,13
0.7688171052143337,"InChI=1S/C20H28O4/c1-13(2)6-4-9-16-12-24-20(23)19-15(11-21)8-5-7-14(3)10-17(22)18(16)19/h6-8,11,16-19,22H,4-5,9-10,12H2,1-3H3",796.0;1056.0;1056.0;1268.0;796.0;708.0,2,332.1987594,466559,C20H28O4,N,CC(C)=CCCC1COC(=O)C2C(C=O)=CCC=C(C)CC(O)C12,83.0487442:[C5H8O-H]+;257.1903992:[C18H25O]+;259.2067871:[C18H27O]+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H24O3-H]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,NLUMRGVTMXPWAA,266.7275895360118,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,NLUMRGVTMXPWAA-UHFFFAOYSA-N,6,13
0.7657438558425451,"InChI=1S/C20H28O4/c1-13(2)16-7-6-14(3)20(17(16)5-4-9-21)11-18(24-19(20)22)15-8-10-23-12-15/h8,10,12,14,17-18,21H,4-7,9,11H2,1-3H3",1408.0;1056.0;1156.0;1268.0;348.0;808.0,2,332.1987594,490284,C20H28O4,N,CC(C)=C1CCC(C)C2(CC(c3ccoc3)OC2=O)C1CCCO,83.0487442:[C5H8O-H]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,YFXSGYVMBQHZCY,265.66137965147533,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,YFXSGYVMBQHZCY-UHFFFAOYSA-N,6,13
0.7653672579320147,"InChI=1S/C20H28O4/c1-12(2)19-15-8-6-14(4)18(24-23)9-7-13(3)16(21)10-20(15,5)11-17(19)22/h12,18,23H,3-4,6-11H2,1-2,5H3",696.0;1056.0;1156.0;1256.0;842.0;696.0,2,332.1987594,406829,C20H28O4,N,C=C1CCC(OO)C(=C)CCC2=C(C(C)C)C(=O)CC2(C)CC1=O,83.0487442:[C5H6O]+H+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,LYXNFJWTTHPWSB,265.53072562177334,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,LYXNFJWTTHPWSB-UHFFFAOYSA-N,6,13
0.7627155882353858,"InChI=1S/C20H28O4/c1-10-11-4-7-20(15(10)21)13(8-11)19-6-3-5-18(2)12(19)9-14(20)23-17(19)24-16(18)22/h11-17,21-22H,1,3-9H2,2H3",1044.0;1056.0;1156.0;1068.0;1044.0;708.0,2,332.1987594,501440,C20H28O4,N,C=C1C2CCC3(C4CC5C6(C)CCCC5(C(OC6O)O4)C3C2)C1O,83.0487442:[C5H7O]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;269.1911011:[C19H25O]+;287.1651611:[C18H23O3]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,JPFRZBFWRTXIGT,264.6107754000228,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,JPFRZBFWRTXIGT-UHFFFAOYSA-N,6,13
0.7550264494967918,"InChI=1S/C20H28O4/c1-13-6-9-20-15(12-24-18(20)22)4-3-5-16(20)19(13,2)8-7-14-10-17(21)23-11-14/h4,10,13,16,18,22H,3,5-9,11-12H2,1-2H3",1056.0;1056.0;1156.0;1268.0;1056.0;708.0,2,332.1987594,396341,C20H28O4,N,CC1CCC23C(=CCCC2C1(C)CCC1=CC(=O)OC1)COC3O,83.0487442:[C5H7O]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,NFAVXFOQTAQQBH,261.94316378284714,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,NFAVXFOQTAQQBH-UHFFFAOYSA-N,6,13
0.752377927696112,"InChI=1S/C20H28O4/c1-13-8-10-17-16(4)20(21)23-19(17)12-14(2)6-5-7-15(3)18(24-22)11-9-13/h6,8,17-19,22H,3-5,7,9-12H2,1-2H3",842.0;1416.0;1404.0;1054.0;842.0;696.0,2,332.1987594,435637,C20H28O4,N,C=C1CCC=C(C)CC2OC(=O)C(=C)C2CC=C(C)CCC1OO,83.0487442:[C5H7O]+;257.1903992:[C18H24O]+H+;259.2067871:[C18H26O]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H23O3]+;287.2012024:[C19H26O2]+H+,UHFFFAOYSA,JBAGKWQPEIEUBQ,261.0243056682999,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,JBAGKWQPEIEUBQ-UHFFFAOYSA-N,6,13
0.7467991814119993,"InChI=1S/C20H28O4/c1-12(2)13-10-14-15(11-16(13)23-6)19(5)9-7-8-18(3,4)20(19,22)24-17(14)21/h10-12,22H,7-9H2,1-6H3",1572.0;1068.0;1044.0;1268.0;708.0;808.0,2,332.1987594,473746,C20H28O4,N,COc1cc2c(cc1C(C)C)C(=O)OC1(O)C(C)(C)CCCC21C,83.0487442:[C5H7O]+;257.1903992:[C18H25O]+;259.2067871:[C18H27O]+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,MCRAIDDVIKPKMP,259.08885764184174,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,MCRAIDDVIKPKMP-UHFFFAOYSA-N,6,13
0.7423810174306512,"InChI=1S/C20H28O4/c1-13-10-16(22)11-17-19(13,2)8-5-15(12-21)20(17,3)7-4-14-6-9-24-18(14)23/h6,10,15,17,21H,4-5,7-9,11-12H2,1-3H3",696.0;1056.0;1156.0;1268.0;696.0;808.0,2,332.1987594,79884,C20H28O4,N,CC1=CC(=O)CC2C1(C)CCC(CO)C2(C)CCC1=CCOC1=O,83.0487442:[C5H6O]+H+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,TUKIEDUNYYIEJB,257.55605325842305,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,TUKIEDUNYYIEJB-UHFFFAOYSA-N,6,13
0.7423810174306512,"InChI=1S/C20H28O4/c1-14-9-17(22)11-20(2,3)18(14)8-7-15(12-21)5-4-6-16-10-19(23)24-13-16/h5,9-10,18,21H,4,6-8,11-13H2,1-3H3",696.0;1056.0;1156.0;1268.0;696.0;808.0,2,332.1987594,364871,C20H28O4,N,CC1=CC(=O)CC(C)(C)C1CCC(=CCCC1=CC(=O)OC1)CO,83.0487442:[C5H6O]+H+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,SSINYVVHBUZUTH,257.55605325842305,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,SSINYVVHBUZUTH-UHFFFAOYSA-N,6,13
0.7421240262438294,"InChI=1S/C20H28O4/c1-13(2)6-5-10-20(12-21)15-9-11-19(4)16(23-19)8-7-14(3)17(15)18(22)24-20/h5-6,10,15-17,21H,3,7-9,11-12H2,1-2,4H3",796.0;1056.0;1156.0;1268.0;696.0;808.0,2,332.1987594,385904,C20H28O4,N,C=C1CCC2OC2(C)CCC2C1C(=O)OC2(C=CC=C(C)C)CO,83.0487442:[C5H8O-H]+;257.1903992:[C18H25O]+;259.2067871:[C18H25O+H]+H+;269.1911011:[C19H27O-2H]+;287.1651611:[C18H22O3]+H+;287.2012024:[C19H28O2-H]+,UHFFFAOYSA,JYBJATPZXXGWRQ,257.4668946804881,83.0487442_20.0;257.1903992_86.5;259.2067871_307.4;269.1911011_142.6;287.1651611_41.9;287.2012024_999.0,JYBJATPZXXGWRQ-UHFFFAOYSA-N,6,13
