Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.8847824665600729,"InChI=1S/C17H14O7/c1-6-4-7-11(17(24-3)12(6)19)14(21)10-8(13(7)20)5-9(18)16(23-2)15(10)22/h4-5,18-19,22H,1-3H3",1224.0;820.0;920.0;908.0;348.0;448.0,2,330.0739528,14610,C17H14O7,N,COc1c(O)cc2c(c1O)C(=O)c1c(cc(C)c(O)c1OC)C2=O,259.0616455078125:[C14H10O5]+H+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,RNXZPKOEJUFJON,400.9332779177058,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,RNXZPKOEJUFJON-UHFFFAOYSA-N,6,15
0.8847824665600729,"InChI=1S/C17H14O7/c1-6-4-7-10(15(21)12(6)18)14(20)11-8(13(7)19)5-9(23-2)17(24-3)16(11)22/h4-5,18,21-22H,1-3H3",1224.0;820.0;920.0;908.0;348.0;448.0,2,330.0739528,81059,C17H14O7,N,COc1cc2c(c(O)c1OC)C(=O)c1c(cc(C)c(O)c1O)C2=O,259.0616455078125:[C14H10O5]+H+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,DQLZLEGJAFDFLO,400.9332779177058,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,DQLZLEGJAFDFLO-UHFFFAOYSA-N,6,15
0.8847824665600729,"InChI=1S/C17H14O7/c1-6-9(18)4-7-11(13(6)19)15(21)8-5-10(23-2)17(24-3)16(22)12(8)14(7)20/h4-5,18-19,22H,1-3H3",1224.0;820.0;920.0;908.0;348.0;448.0,2,330.0739528,101758,C17H14O7,N,COc1cc2c(c(O)c1OC)C(=O)c1cc(O)c(C)c(O)c1C2=O,259.0616455078125:[C14H10O5]+H+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,RMPPFTPDOBBBQE,400.9332779177058,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,RMPPFTPDOBBBQE-UHFFFAOYSA-N,6,15
0.8847824665600729,"InChI=1S/C17H14O7/c1-6-12(19)10-11(17(24-3)13(6)20)15(22)9-7(14(10)21)4-5-8(18)16(9)23-2/h4-5,18-20H,1-3H3",1224.0;820.0;920.0;908.0;348.0;448.0,2,330.0739528,360587,C17H14O7,N,COc1c(O)ccc2c1C(=O)c1c(OC)c(O)c(C)c(O)c1C2=O,259.0616455078125:[C14H10O5]+H+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,UKLWSIGRPNPAPL,400.9332779177058,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,UKLWSIGRPNPAPL-UHFFFAOYSA-N,6,15
0.8847824665600729,"InChI=1S/C17H14O7/c1-6-4-7-10(16(22)12(6)18)15(21)11-8(13(7)19)5-9(23-2)14(20)17(11)24-3/h4-5,18,20,22H,1-3H3",1224.0;820.0;920.0;908.0;348.0;448.0,2,330.0739528,366531,C17H14O7,N,COc1cc2c(c(OC)c1O)C(=O)c1c(cc(C)c(O)c1O)C2=O,259.0616455078125:[C14H10O5]+H+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,ZSHKPQFKURSSGF,400.9332779177058,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,ZSHKPQFKURSSGF-UHFFFAOYSA-N,6,15
0.8847824665600729,"InChI=1S/C17H14O7/c1-6-13(19)11-12(17(24-3)14(6)20)16(22)10-8(15(11)21)4-7(23-2)5-9(10)18/h4-5,18-20H,1-3H3",1224.0;820.0;920.0;908.0;348.0;448.0,2,330.0739528,416756,C17H14O7,N,COc1cc(O)c2c(c1)C(=O)c1c(O)c(C)c(O)c(OC)c1C2=O,259.0616455078125:[C14H10O5]+H+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,ZDNSTRKFXBMLND,400.9332779177058,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,ZDNSTRKFXBMLND-UHFFFAOYSA-N,6,15
0.8847824665600729,"InChI=1S/C17H14O7/c1-6-4-7-10(15(22)12(6)19)14(21)11-8(13(7)20)5-9(18)16(23-2)17(11)24-3/h4-5,18-19,22H,1-3H3",1224.0;820.0;920.0;908.0;348.0;448.0,2,330.0739528,469541,C17H14O7,N,COc1c(O)cc2c(c1OC)C(=O)c1c(cc(C)c(O)c1O)C2=O,259.0616455078125:[C14H10O5]+H+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,VRTPFKPLZCEFKF,400.9332779177058,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,VRTPFKPLZCEFKF-UHFFFAOYSA-N,6,15
0.8847824665600729,"InChI=1S/C17H14O7/c1-6-4-8(18)11-12(13(6)20)14(21)7-5-9(19)16(23-2)17(24-3)10(7)15(11)22/h4-5,18-20H,1-3H3",1224.0;820.0;920.0;908.0;348.0;448.0,2,330.0739528,480916,C17H14O7,N,COc1c(O)cc2c(c1OC)C(=O)c1c(O)cc(C)c(O)c1C2=O,259.0616455078125:[C14H10O5]+H+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,UVKIYOBBRXDLLC,400.9332779177058,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,UVKIYOBBRXDLLC-UHFFFAOYSA-N,6,15
0.8847824665600729,"InChI=1S/C17H14O7/c1-6-4-9(23-2)11-12(13(6)19)14(20)7-5-8(18)17(24-3)16(22)10(7)15(11)21/h4-5,18-19,22H,1-3H3",1224.0;820.0;920.0;908.0;348.0;448.0,2,330.0739528,484320,C17H14O7,N,COc1cc(C)c(O)c2c1C(=O)c1c(cc(O)c(OC)c1O)C2=O,259.0616455078125:[C14H10O5]+H+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,CZKMHEMSSNBQJN,400.9332779177058,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,CZKMHEMSSNBQJN-UHFFFAOYSA-N,6,15
0.8847824665600729,"InChI=1S/C17H14O7/c1-6-4-8(18)11-12(13(6)19)16(22)10-7(14(11)20)5-9(23-2)15(21)17(10)24-3/h4-5,18-19,21H,1-3H3",1224.0;820.0;920.0;908.0;348.0;448.0,2,330.0739528,503361,C17H14O7,N,COc1cc2c(c(OC)c1O)C(=O)c1c(O)c(C)cc(O)c1C2=O,259.0616455078125:[C14H10O5]+H+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,BHXGNEJDWATDFR,400.9332779177058,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,BHXGNEJDWATDFR-UHFFFAOYSA-N,6,15
0.8837048254214326,"InChI=1S/C17H14O7/c1-22-8-3-10-12(19)6-15(24-17(10)14(21)4-8)9-5-13(20)16(23-2)7-11(9)18/h3-5,7,15,21H,6H2,1-2H3",960.0;820.0;920.0;796.0;360.0;460.0,2,330.0739528,402911,C17H14O7,N,COC1=CC(=O)C(C2CC(=O)c3cc(OC)cc(O)c3O2)=CC1=O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H12O6-H]+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,ABSOTPFOHZBUOB,400.4449520178789,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,ABSOTPFOHZBUOB-UHFFFAOYSA-N,6,15
0.8837048254214326,"InChI=1S/C17H14O7/c1-22-8-3-12(20)17-13(21)7-14(24-16(17)4-8)9-5-11(19)15(23-2)6-10(9)18/h3-6,14,20H,7H2,1-2H3",960.0;820.0;920.0;796.0;360.0;460.0,2,330.0739528,473172,C17H14O7,N,COC1=CC(=O)C(C2CC(=O)c3c(O)cc(OC)cc3O2)=CC1=O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H12O6-H]+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,KFCYIBRFUHBOJZ,400.4449520178789,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,KFCYIBRFUHBOJZ-UHFFFAOYSA-N,6,15
0.8829000444312861,"InChI=1S/C17H14O7/c1-6-11-13(17-9(23-6)5-10(19)24-17)14(20)7-3-4-8(18)16(22-2)12(7)15(11)21/h3-4,6,9,17-18H,5H2,1-2H3",1044.0;1068.0;808.0;708.0;348.0;448.0,2,330.0739528,317967,C17H14O7,N,COc1c(O)ccc2c1C(=O)C1=C(C2=O)C2OC(=O)CC2OC1C,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H9O5]+H+;271.0606994628906:[C15H12O5-H]+;287.0555725097656:[C15H10O6]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,VQAHDQIOJTXEAY,400.08027087581274,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,VQAHDQIOJTXEAY-UHFFFAOYSA-N,6,15
0.8829000444312861,"InChI=1S/C17H14O7/c1-6-11-13(17-9(23-6)5-10(18)24-17)14(19)7-3-4-8(22-2)15(20)12(7)16(11)21/h3-4,6,9,17,20H,5H2,1-2H3",1044.0;1068.0;808.0;708.0;348.0;448.0,2,330.0739528,320150,C17H14O7,N,COc1ccc2c(c1O)C(=O)C1=C(C2=O)C2OC(=O)CC2OC1C,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H9O5]+H+;271.0606994628906:[C15H12O5-H]+;287.0555725097656:[C15H10O6]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,CLXIMNXZNQOXNS,400.08027087581274,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,CLXIMNXZNQOXNS-UHFFFAOYSA-N,6,15
0.8794175009335283,"InChI=1S/C17H14O7/c1-20-9-6-10-12(8-3-5-22-17(8)23-10)14-11(9)7-2-4-21-15(18)13(7)16(19)24-14/h6,8,17H,2-5H2,1H3/t8-,17+/m1/s1",696.0;1068.0;796.0;708.0;360.0;460.0,2,330.0739528,319575,C17H14O7,N,COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)[C@H]1CCO[C@H]1O2,259.0616455078125:[C14H10O5]+H+;270.0517883300781:[C15H9O5]+H+;271.0606994628906:[C15H12O5-H]+;287.0555725097656:[C15H10O6]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,RBHXEPJQSA,WPCVRWVBBXIRMA,398.50217949988894,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,WPCVRWVBBXIRMA-RBHXEPJQSA-N,6,15
0.8783255665132546,"InChI=1S/C17H14O7/c1-7-3-11(19)9(5-18)12(4-7)24-16-14(20)8(2)10-6-23-17(22)13(10)15(16)21/h3-5,19-21H,6H2,1-2H3",1144.0;1156.0;796.0;696.0;348.0;448.0,2,330.0739528,326551,C17H14O7,N,Cc1cc(O)c(C=O)c(Oc2c(O)c(C)c3c(c2O)C(=O)OC3)c1,259.0616455078125:[C14H9O5+H]+H+;270.0517883300781:[C15H11O5-H]+;271.0606994628906:[C15H12O5-H]+;287.0555725097656:[C15H10O6]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,PBKRVJIQYYYZMX,398.0073766947502,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,PBKRVJIQYYYZMX-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-9-6-12(20)14-13(7-9)24-16(17(23-2)15(14)21)8-3-4-10(18)11(19)5-8/h3-7,18-20H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,2176,C17H14O7,N,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(O)c3)oc2c1,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,LUJAXSNNYBCFEE,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,LUJAXSNNYBCFEE-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-12-5-8(3-4-10(12)19)16-17(23-2)15(21)14-11(20)6-9(18)7-13(14)24-16/h3-7,18-20H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,2224,C17H14O7,N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)ccc1O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,FMEHGPQTMOPUGM,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,FMEHGPQTMOPUGM-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-16-11(19)6-4-9-13(21)17(23-2)14(24-15(9)16)8-3-5-10(18)12(20)7-8/h3-7,18-20H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,26410,C17H14O7,N,COc1c(-c2ccc(O)c(O)c2)oc2c(OC)c(O)ccc2c1=O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,LLXQONIKJLTKCF,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,LLXQONIKJLTKCF-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-12-4-3-8(5-10(12)19)16-17(23-2)15(21)14-11(20)6-9(18)7-13(14)24-16/h3-7,18-20H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,26563,C17H14O7,N,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,ZSPZNFOLWQEVQJ,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,ZSPZNFOLWQEVQJ-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-16-10(19)7-11-12(13(16)20)14(21)17(23-2)15(24-11)8-3-5-9(18)6-4-8/h3-7,18-20H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,83769,C17H14O7,N,COc1c(O)cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c1O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,DDNPCXHBFYJXBJ,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,DDNPCXHBFYJXBJ-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-12-6-9(18)7-13-14(12)15(21)17(23-2)16(24-13)8-3-4-10(19)11(20)5-8/h3-7,18-20H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,104892,C17H14O7,N,COc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(OC)c2c1=O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,AOFQCVDYMNHCKD,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,AOFQCVDYMNHCKD-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-11-7-10(19)12-14(21)17(23-2)15(24-16(12)13(11)20)8-3-5-9(18)6-4-8/h3-7,18-20H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,375936,C17H14O7,N,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)cc3)oc2c1O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,SHUOYHLZGOOKOL,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,SHUOYHLZGOOKOL-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-16-10(19)7-11-12(13(16)20)14(21)17(23-2)15(24-11)8-5-3-4-6-9(8)18/h3-7,18-20H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,398258,C17H14O7,N,COc1c(O)cc2oc(-c3ccccc3O)c(OC)c(=O)c2c1O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,NLDPWJSLFBTCRQ,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,NLDPWJSLFBTCRQ-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-9-3-4-10-13(7-9)24-16(17(23-2)14(10)20)8-5-11(18)15(21)12(19)6-8/h3-7,18-19,21H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,419752,C17H14O7,N,COc1ccc2c(=O)c(OC)c(-c3cc(O)c(O)c(O)c3)oc2c1,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,NCTYYIJBUOKZRV,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,NCTYYIJBUOKZRV-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-9-5-3-8(4-6-9)15-17(23-2)14(21)12-10(18)7-11(19)13(20)16(12)24-15/h3-7,18-20H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,422615,C17H14O7,N,COc1ccc(-c2oc3c(O)c(O)cc(O)c3c(=O)c2OC)cc1,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,VKDBWLYSNXBRNO,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,VKDBWLYSNXBRNO-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-11-7-10-12(14(20)13(11)19)15(21)17(23-2)16(24-10)8-3-5-9(18)6-4-8/h3-7,18-20H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,464750,C17H14O7,N,COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,QXSBUADZOSXXPZ,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,QXSBUADZOSXXPZ-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-15-11(20)7-10(19)12-13(21)17(23-2)14(24-16(12)15)8-3-5-9(18)6-4-8/h3-7,18-20H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,481882,C17H14O7,N,COc1c(-c2ccc(O)cc2)oc2c(OC)c(O)cc(O)c2c1=O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,QEXFTGWTWYZALN,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,QEXFTGWTWYZALN-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-12-6-3-8(7-11(12)19)15-17(23-2)13(20)9-4-5-10(18)14(21)16(9)24-15/h3-7,18-19,21H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,482621,C17H14O7,N,COc1ccc(-c2oc3c(O)c(O)ccc3c(=O)c2OC)cc1O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,SRXQHCHRSKPNFX,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,SRXQHCHRSKPNFX-UHFFFAOYSA-N,6,15
0.8779546424183106,"InChI=1S/C17H14O7/c1-22-12-7-8(3-5-10(12)18)15-17(23-2)13(20)9-4-6-11(19)14(21)16(9)24-15/h3-7,18-19,21H,1-2H3",960.0;820.0;920.0;920.0;360.0;460.0,2,330.0739528,489173,C17H14O7,N,COc1cc(-c2oc3c(O)c(O)ccc3c(=O)c2OC)ccc1O,259.0616455078125:[C14H11O5]+;270.0517883300781:[C15H8O5+H]+H+;271.0606994628906:[C15H8O5+2H]+H+;287.0555725097656:[C15H8O6+2H]+H+;315.04949951171875:[C16H11O7]+;317.06585693359375:[C16H11O7+H]+H+,UHFFFAOYSA,TXDNAISBHQZGNX,397.8392949132217,259.0616455078125_27.5;270.0517883300781_333.3;271.0606994628906_35.9;287.0555725097656_122.9;315.04949951171875_999.0;317.06585693359375_45.9,TXDNAISBHQZGNX-UHFFFAOYSA-N,6,15
