Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.7068790195164346,"InChI=1S/C20H22O7/c1-23-13-7-5-12(6-8-13)10-20(22)11-27-14-9-15(24-2)17(25-3)18(26-4)16(14)19(20)21/h5-9,22H,10-11H2,1-4H3/t20-/m1/s1",708.0;808.0,2,374.136553,543328,C20H22O7,N,COc1ccc(C[C@@]2(O)COc3cc(OC)c(OC)c(OC)c3C2=O)cc1,193.08555603027344:[C11H12O3]+H+;194.0941162109375:[C11H12O3+H]+H+,HXUWFJFHSA,XPJYOBQMHUPHPG,46.907103952072596,193.08555603027344_513.9;194.0941162109375_56.8,XPJYOBQMHUPHPG-HXUWFJFHSA-N,2,25
0.7014570994365538,"InChI=1S/C20H22O7/c1-13(21)26-12-19(27-17-8-6-5-7-15(17)23-2)20(22)14-9-10-16(24-3)18(11-14)25-4/h5-11,19H,12H2,1-4H3",720.0;820.0,2,374.136553,35122,C20H22O7,N,COc1ccc(C(=O)C(COC(C)=O)Oc2ccccc2OC)cc1OC,193.08555603027344:[C11H12O3]+H+;194.0941162109375:[C11H12O3+H]+H+,UHFFFAOYSA,ODPYOMZIVHDXSD,46.5473159801778,193.08555603027344_513.9;194.0941162109375_56.8,ODPYOMZIVHDXSD-UHFFFAOYSA-N,2,25
0.7014570994365538,"InChI=1S/C20H22O7/c1-8-13(22)10(3)17-19(6,15(8)24)26-18-11(4)14(23)9(2)16(25-12(5)21)20(18,7)27-17/h24H,1-7H3",720.0;820.0,2,374.136553,478601,C20H22O7,N,CC(=O)OC1=C(C)C(=O)C(C)=C2OC3(C)C(O)=C(C)C(=O)C(C)=C3OC12C,193.08555603027344:[C11H12O3]+H+;194.0941162109375:[C11H12O3+H]+H+,UHFFFAOYSA,ZLOIZERUBRIKOM,46.5473159801778,193.08555603027344_513.9;194.0941162109375_56.8,ZLOIZERUBRIKOM-UHFFFAOYSA-N,2,25
0.6963512165193021,"InChI=1S/C20H22O7/c1-23-14-9-7-12(10-15(14)24-2)6-8-13(21)18-16(25-3)11-17(26-4)20(27-5)19(18)22/h6-11,22H,1-5H3",448.0,2,374.136553,387519,C20H22O7,N,COc1ccc(C=CC(=O)c2c(OC)cc(OC)c(OC)c2O)cc1OC,193.08555603027344:[C11H11O3+H]+H+,UHFFFAOYSA,HJEVKPPOPFNTMA,46.20849961393386,193.08555603027344_513.9,HJEVKPPOPFNTMA-UHFFFAOYSA-N,1,25
0.6963512165193021,"InChI=1S/C20H22O7/c1-23-15-9-7-12(10-16(15)24-2)6-8-13(21)18-14(22)11-17(25-3)19(26-4)20(18)27-5/h6-11,22H,1-5H3",448.0,2,374.136553,389915,C20H22O7,N,COc1ccc(C=CC(=O)c2c(O)cc(OC)c(OC)c2OC)cc1OC,193.08555603027344:[C11H11O3+H]+H+,UHFFFAOYSA,YYGVWBCOVUSNQT,46.20849961393386,193.08555603027344_513.9,YYGVWBCOVUSNQT-UHFFFAOYSA-N,1,25
0.6873480366904178,"InChI=1S/C20H22O7/c1-25-17-8-11(3-5-15(17)22)7-13-14(10-21)19(27-20(13)24)12-4-6-16(23)18(9-12)26-2/h3-6,8-9,13-14,19,21-23H,7,10H2,1-2H3",796.0;696.0,2,374.136553,365078,C20H22O7,N,COc1cc(CC2C(=O)OC(c3ccc(O)c(OC)c3)C2CO)ccc1O,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,BTXZSJTULWTSJG,45.611066276017596,193.08555603027344_513.9;194.0941162109375_56.8,BTXZSJTULWTSJG-UHFFFAOYSA-N,2,25
0.6873480366904178,"InChI=1S/C20H22O7/c1-5-9(2)17(23)27-20-7-6-11(8-21)13(20)15-12(10(3)18(24)25-15)14(22)16-19(20,4)26-16/h5-6,12-13,15-16,21H,3,7-8H2,1-2,4H3",796.0;696.0,2,374.136553,365303,C20H22O7,N,C=C1C(=O)OC2C1C(=O)C1OC1(C)C1(OC(=O)C(C)=CC)CC=C(CO)C21,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,IPFKLTPOAQBHJC,45.611066276017596,193.08555603027344_513.9;194.0941162109375_56.8,IPFKLTPOAQBHJC-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-20(2,26)6-5-12-15(23)8-16(24)17-18(25)13(9-27-19(12)17)11-4-3-10(21)7-14(11)22/h3-4,7-8,13,21-24,26H,5-6,9H2,1-2H3",808.0;708.0,2,374.136553,5395,C20H22O7,N,CC(C)(O)CCc1c(O)cc(O)c2c1OCC(c1ccc(O)cc1O)C2=O,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,QISUKJAAXYVLMA,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,QISUKJAAXYVLMA-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-10(8-21)2-4-13-16(24)7-17(25)18-19(26)14(9-27-20(13)18)12-5-3-11(22)6-15(12)23/h3,5-7,10,14,21-25H,2,4,8-9H2,1H3",808.0;708.0,2,374.136553,105581,C20H22O7,N,CC(CO)CCc1c(O)cc(O)c2c1OCC(c1ccc(O)cc1O)C2=O,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,AHXHRRAHHBWGJJ,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,AHXHRRAHHBWGJJ-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-22-11-8-16(24-3)18-13(21)10-15(27-17(18)9-11)12-6-7-14(23-2)20(26-5)19(12)25-4/h6-9,15H,10H2,1-5H3",808.0;708.0,2,374.136553,390162,C20H22O7,N,COc1cc(OC)c2c(c1)OC(c1ccc(OC)c(OC)c1OC)CC2=O,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,HZWSAUOBLMSNPL,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,HZWSAUOBLMSNPL-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-22-16-8-12-13(21)9-14(27-15(12)10-17(16)23-2)11-6-18(24-3)20(26-5)19(7-11)25-4/h6-8,10,14H,9H2,1-5H3",808.0;708.0,2,374.136553,390521,C20H22O7,N,COc1cc2c(cc1OC)C(=O)CC(c1cc(OC)c(OC)c(OC)c1)O2,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,KPWWGZZDHZPMOH,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,KPWWGZZDHZPMOH-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-22-11-9-14(25-4)16-15(10-11)27-19(20(26-5)18(16)21)17-12(23-2)7-6-8-13(17)24-3/h6-10,19-20H,1-5H3",808.0;708.0,2,374.136553,399618,C20H22O7,N,COc1cc(OC)c2c(c1)OC(c1c(OC)cccc1OC)C(OC)C2=O,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,SYLLBZVMSOPMCI,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,SYLLBZVMSOPMCI-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-22-14-7-6-11(19(25-4)20(14)26-5)13-10-27-15-9-17(24-3)16(23-2)8-12(15)18(13)21/h6-9,13H,10H2,1-5H3",808.0;708.0,2,374.136553,401398,C20H22O7,N,COc1cc2c(cc1OC)C(=O)C(c1ccc(OC)c(OC)c1OC)CO2,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,QMTUOLDQDLDOEZ,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,QMTUOLDQDLDOEZ-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-22-14-8-6-12(10-16(14)24-3)11-20(26-5)19(21)13-7-9-15(23-2)18(25-4)17(13)27-20/h6-10H,11H2,1-5H3",808.0;708.0,2,374.136553,402904,C20H22O7,N,COc1ccc(CC2(OC)Oc3c(ccc(OC)c3OC)C2=O)cc1OC,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,PVSRXCBRJDSHCL,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,PVSRXCBRJDSHCL-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-22-11-8-15(24-3)17-16(9-11)27-10-13(18(17)21)12-6-7-14(23-2)20(26-5)19(12)25-4/h6-9,13H,10H2,1-5H3",808.0;708.0,2,374.136553,412231,C20H22O7,N,COc1cc(OC)c2c(c1)OCC(c1ccc(OC)c(OC)c1OC)C2=O,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,FGJPFUFQGPZGNB,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,FGJPFUFQGPZGNB-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-9-16(21)10(2)20-15(17(9)22)18(23)12(8-27-20)5-11-6-13(25-3)19(24)14(7-11)26-4/h6-7,12,21-22,24H,5,8H2,1-4H3",808.0;708.0,2,374.136553,431060,C20H22O7,N,COc1cc(CC2COc3c(C)c(O)c(C)c(O)c3C2=O)cc(OC)c1O,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,JYKPEDLHLKPUKC,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,JYKPEDLHLKPUKC-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-11(12(2)21)19(13-4-6-15(22)17(8-13)24-3)27-20(23)14-5-7-16-18(9-14)26-10-25-16/h4-9,11-12,19,21-22H,10H2,1-3H3",808.0;708.0,2,374.136553,435502,C20H22O7,N,COc1cc(C(OC(=O)c2ccc3c(c2)OCO3)C(C)C(C)O)ccc1O,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,UZPAQQKUESDTHD,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,UZPAQQKUESDTHD-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-25-17-6-4-12(9-18(17)26-2)7-14-11-27-19(23)20(14,24)10-13-3-5-15(21)16(22)8-13/h3-6,8-9,14,21-22,24H,7,10-11H2,1-2H3",808.0;708.0,2,374.136553,456450,C20H22O7,N,COc1ccc(CC2COC(=O)C2(O)Cc2ccc(O)c(O)c2)cc1OC,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,ICLKSXRVILEJPK,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,ICLKSXRVILEJPK-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-20(2,26)6-5-11-13(22)8-17-18(19(11)25)15(24)9-16(27-17)10-3-4-12(21)14(23)7-10/h3-4,7-8,16,21-23,25-26H,5-6,9H2,1-2H3",808.0;708.0,2,374.136553,467131,C20H22O7,N,CC(C)(O)CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)c(O)c1)O2,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,AUWAYTAMBAVTLA,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,AUWAYTAMBAVTLA-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-22-12-8-15(23-2)19-13(21)10-14(27-16(19)9-12)11-6-17(24-3)20(26-5)18(7-11)25-4/h6-9,14H,10H2,1-5H3",808.0;708.0,2,374.136553,478085,C20H22O7,N,COc1cc(OC)c2c(c1)OC(c1cc(OC)c(OC)c(OC)c1)CC2=O,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,VJQOZRFYJNWSFO,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,VJQOZRFYJNWSFO-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-22-14-8-18(25-4)16(23-2)6-11(14)13-10-27-15-9-19(26-5)17(24-3)7-12(15)20(13)21/h6-9,13H,10H2,1-5H3",808.0;708.0,2,374.136553,487141,C20H22O7,N,COc1cc2c(cc1OC)C(=O)C(c1cc(OC)c(OC)cc1OC)CO2,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,NLZJUUUCOYCLBI,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,NLZJUUUCOYCLBI-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-22-12-9-13-18(14(10-12)23-2)15(27-20(13)21)6-11-7-16(24-3)19(26-5)17(8-11)25-4/h7-10,15H,6H2,1-5H3",808.0;708.0,2,374.136553,487480,C20H22O7,N,COc1cc(OC)c2c(c1)C(=O)OC2Cc1cc(OC)c(OC)c(OC)c1,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,FYRLLUSJLXXAJX,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,FYRLLUSJLXXAJX-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-22-12-9-13-14(27-20(21)18(13)15(10-12)23-2)6-11-7-16(24-3)19(26-5)17(8-11)25-4/h7-10,14H,6H2,1-5H3",808.0;708.0,2,374.136553,500253,C20H22O7,N,COc1cc(OC)c2c(c1)C(Cc1cc(OC)c(OC)c(OC)c1)OC2=O,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,UHFFFAOYSA,NRGPHWQAFGYQCD,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,NRGPHWQAFGYQCD-UHFFFAOYSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-20(2,26)8-7-12-13(22)9-14(23)15-16(24)17(25)18(27-19(12)15)10-3-5-11(21)6-4-10/h3-6,9,17-18,21-23,25-26H,7-8H2,1-2H3/t17-,18+/m1/s1",808.0;708.0,2,374.136553,548237,C20H22O7,N,CC(C)(O)CCc1c(O)cc(O)c2c1O[C@@H](c1ccc(O)cc1)[C@H](O)C2=O,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,MSOLQXFVSA,YUENQIMBXUVCLX,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,YUENQIMBXUVCLX-MSOLQXFVSA-N,2,25
0.6823762182477489,"InChI=1S/C20H22O7/c1-20(2,26)8-7-12-13(22)9-14-15(16(12)23)17(24)18(25)19(27-14)10-3-5-11(21)6-4-10/h3-6,9,18-19,21-23,25-26H,7-8H2,1-2H3/t18-,19-/m0/s1",808.0;708.0,2,374.136553,548265,C20H22O7,N,CC(C)(O)CCc1c(O)cc2c(c1O)C(=O)[C@H](O)[C@H](c1ccc(O)cc1)O2,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H14O3]+,OALUTQOASA,MSWZSCFWXOMBLH,45.28114616510436,193.08555603027344_513.9;194.0941162109375_56.8,MSWZSCFWXOMBLH-OALUTQOASA-N,2,25
0.628417304661866,"InChI=1S/C20H22O7/c1-25-16-8-11(3-5-14(16)21)7-13-10-27-20(24)18(13)19(23)12-4-6-15(22)17(9-12)26-2/h3-6,8-9,13,18-19,21-23H,7,10H2,1-2H3/t13-,18?,19+/m0/s1",908.0;1044.0,2,374.136553,98560,C20H22O7,N,COc1cc(C[C@H]2COC(=O)C2[C@H](O)c2ccc(O)c(OC)c2)ccc1O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H13O3]+H+,LPHKOSDUSA,ZZSOKNNVDKKSDE,41.70053859459623,193.08555603027344_513.9;194.0941162109375_56.8,ZZSOKNNVDKKSDE-LPHKOSDUSA-N,2,25
0.628417304661866,"InChI=1S/C20H22O7/c1-25-17-8-11(3-4-15(17)21)5-13-10-27-20(24)14(13)6-12-7-16(22)19(23)18(9-12)26-2/h3-4,7-9,13-14,21-23H,5-6,10H2,1-2H3",908.0;1044.0,2,374.136553,388589,C20H22O7,N,COc1cc(CC2COC(=O)C2Cc2cc(O)c(O)c(OC)c2)ccc1O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,FMVYKFXTOXIOFV,41.70053859459623,193.08555603027344_513.9;194.0941162109375_56.8,FMVYKFXTOXIOFV-UHFFFAOYSA-N,2,25
0.628417304661866,"InChI=1S/C20H22O7/c1-25-17-8-12(9-18(26-2)19(17)23)6-14-13(10-27-20(14)24)5-11-3-4-15(21)16(22)7-11/h3-4,7-9,13-14,21-23H,5-6,10H2,1-2H3",908.0;1044.0,2,374.136553,413521,C20H22O7,N,COc1cc(CC2C(=O)OCC2Cc2ccc(O)c(O)c2)cc(OC)c1O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,VVACDMRLZWJKNW,41.70053859459623,193.08555603027344_513.9;194.0941162109375_56.8,VVACDMRLZWJKNW-UHFFFAOYSA-N,2,25
0.628417304661866,"InChI=1S/C20H22O7/c1-25-17-5-3-11(8-15(17)21)7-13-14(10-27-20(13)24)19(23)12-4-6-18(26-2)16(22)9-12/h3-6,8-9,13-14,19,21-23H,7,10H2,1-2H3",908.0;1044.0,2,374.136553,452832,C20H22O7,N,COc1ccc(CC2C(=O)OCC2C(O)c2ccc(OC)c(O)c2)cc1O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,YNOCUODOFOEIFZ,41.70053859459623,193.08555603027344_513.9;194.0941162109375_56.8,YNOCUODOFOEIFZ-UHFFFAOYSA-N,2,25
0.628417304661866,"InChI=1S/C20H22O7/c1-25-17-8-11(3-5-15(17)21)7-13-10-27-20(24)14(13)9-12-4-6-16(22)19(26-2)18(12)23/h3-6,8,13-14,21-23H,7,9-10H2,1-2H3",908.0;1044.0,2,374.136553,485784,C20H22O7,N,COc1cc(CC2COC(=O)C2Cc2ccc(O)c(OC)c2O)ccc1O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,FAGBSURUGYTNKL,41.70053859459623,193.08555603027344_513.9;194.0941162109375_56.8,FAGBSURUGYTNKL-UHFFFAOYSA-N,2,25
0.628417304661866,"InChI=1S/C20H22O7/c1-25-17-8-11(3-5-15(17)21)7-13-14(10-27-20(13)24)19(23)12-4-6-16(22)18(9-12)26-2/h3-6,8-9,13-14,19,21-23H,7,10H2,1-2H3/t13-,14+,19+/m1/s1",908.0;1044.0,2,374.136553,513465,C20H22O7,N,COc1cc(C[C@H]2C(=O)OC[C@@H]2[C@@H](O)c2ccc(O)c(OC)c2)ccc1O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H13O3]+H+,TYILLQQXSA,UKHWOLNMBQSCLJ,41.70053859459623,193.08555603027344_513.9;194.0941162109375_56.8,UKHWOLNMBQSCLJ-TYILLQQXSA-N,2,25
0.6161817695628682,"InChI=1S/C20H22O7/c1-25-17-11-13(5-7-15(17)21)6-8-19(23)27-9-3-4-14-10-16(22)20(24)18(12-14)26-2/h5-8,10-12,21-22,24H,3-4,9H2,1-2H3",908.0;1291.0,2,374.136553,415465,C20H22O7,N,COc1cc(C=CC(=O)OCCCc2cc(O)c(O)c(OC)c2)ccc1O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,ATCFJKWWRHDBNY,40.88861250688954,193.08555603027344_513.9;194.0941162109375_56.8,ATCFJKWWRHDBNY-UHFFFAOYSA-N,2,25
0.6028400906461436,"InChI=1S/C20H22O7/c1-10(2)18-19(27-20(24)11(3)6-7-25-13(5)22)15-8-14(12(4)21)16(23)9-17(15)26-18/h6,8-9,18-19,23H,1,7H2,2-5H3",908.0;1672.0,2,374.136553,397664,C20H22O7,N,C=C(C)C1Oc2cc(O)c(C(C)=O)cc2C1OC(=O)C(C)=CCOC(C)=O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H12O3+H]+H+,UHFFFAOYSA,SXCPIOVGCCQDRJ,40.00328488707973,193.08555603027344_513.9;194.0941162109375_56.8,SXCPIOVGCCQDRJ-UHFFFAOYSA-N,2,25
0.6028400906461436,"InChI=1S/C20H22O7/c1-6-13(9-25-12(5)22)20(24)27-19-15-7-14(11(4)21)16(23)8-17(15)26-18(19)10(2)3/h6-8,18-19,23H,2,9H2,1,3-5H3",908.0;1672.0,2,374.136553,425479,C20H22O7,N,C=C(C)C1Oc2cc(O)c(C(C)=O)cc2C1OC(=O)C(=CC)COC(C)=O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H12O3+H]+H+,UHFFFAOYSA,QDMKPJRHOAHMJH,40.00328488707973,193.08555603027344_513.9;194.0941162109375_56.8,QDMKPJRHOAHMJH-UHFFFAOYSA-N,2,25
0.6020762039146934,"InChI=1S/C20H22O7/c1-12-8-15(26-19(12)23)10-20(2,24-3)17(21)11-25-14-6-4-13-5-7-18(22)27-16(13)9-14/h4-9,15,17,21H,10-11H2,1-3H3",1056.0;920.0,2,374.136553,363911,C20H22O7,N,COC(C)(CC1C=C(C)C(=O)O1)C(O)COc1ccc2ccc(=O)oc2c1,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H16O3-2H]+,UHFFFAOYSA,RQBQLXAWTWABLH,39.95259486328435,193.08555603027344_513.9;194.0941162109375_56.8,RQBQLXAWTWABLH-UHFFFAOYSA-N,2,25
0.5966958402875784,"InChI=1S/C20H22O7/c1-10-7-14(23)16(18(25)17-12(21)5-4-6-13(17)22)11-8-26-9-15(24)20(2,3)27-19(10)11/h4-7,15,21-24H,8-9H2,1-3H3/t15-/m1/s1",1044.0;1044.0,2,374.136553,336334,C20H22O7,N,Cc1cc(O)c(C(=O)c2c(O)cccc2O)c2c1OC(C)(C)[C@H](O)COC2,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,OAHLLOKOSA,RHNRHVMETHUWPZ,39.59556449600922,193.08555603027344_513.9;194.0941162109375_56.8,RHNRHVMETHUWPZ-OAHLLOKOSA-N,2,25
0.5966958402875784,"InChI=1S/C20H22O7/c1-4-9(2)17(22)26-14-13-10(3)18(23)25-12(13)8-11-6-5-7-20(15(11)21)16(14)27-19(20)24/h4,8,12-16,21H,3,5-7H2,1-2H3",1044.0;1044.0,2,374.136553,386515,C20H22O7,N,C=C1C(=O)OC2C=C3CCCC4(C(=O)OC4C(OC(=O)C(C)=CC)C12)C3O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,LFAJCPGSXMKITG,39.59556449600922,193.08555603027344_513.9;194.0941162109375_56.8,LFAJCPGSXMKITG-UHFFFAOYSA-N,2,25
0.5966958402875784,"InChI=1S/C20H22O7/c1-19-5-3-10(21)12-13(19)16(27-18(19)24)15(22)14-17(23)26-11(7-20(12,14)2)9-4-6-25-8-9/h4,6,8,11-16,22H,3,5,7H2,1-2H3",1044.0;1044.0,2,374.136553,406785,C20H22O7,N,CC12CCC(=O)C3C1C(OC2=O)C(O)C1C(=O)OC(c2ccoc2)CC13C,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,HTURXWOOWGKTKF,39.59556449600922,193.08555603027344_513.9;194.0941162109375_56.8,HTURXWOOWGKTKF-UHFFFAOYSA-N,2,25
0.5966958402875784,"InChI=1S/C20H22O7/c1-19-11(18(24)27-14(16(19)22)10-5-7-25-8-10)4-6-20-9-26-17(23)12(20)2-3-13(21)15(19)20/h2-3,5,7-8,11-16,21-22H,4,6,9H2,1H3",1044.0;1044.0,2,374.136553,421592,C20H22O7,N,CC12C(CCC34COC(=O)C3C=CC(O)C41)C(=O)OC(c1ccoc1)C2O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,IQUJFSKKVRRPNT,39.59556449600922,193.08555603027344_513.9;194.0941162109375_56.8,IQUJFSKKVRRPNT-UHFFFAOYSA-N,2,25
0.5966958402875784,"InChI=1S/C20H22O7/c1-8(2)6-12(21)25-11-7-9(3)14-15(22)17-19(5,27-17)20(14,24)16-13(11)10(4)18(23)26-16/h6,11,13,16-17,24H,4,7H2,1-3,5H3",1044.0;1044.0,2,374.136553,424636,C20H22O7,N,C=C1C(=O)OC2C1C(OC(=O)C=C(C)C)CC(C)=C1C(=O)C3OC3(C)C12O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,YMFJMBLNVJHUFO,39.59556449600922,193.08555603027344_513.9;194.0941162109375_56.8,YMFJMBLNVJHUFO-UHFFFAOYSA-N,2,25
0.5966958402875784,"InChI=1S/C20H22O7/c1-19-13-4-2-3-11-17(23)26-9-20(11,13)7-12(21)14(19)18(24)27-15(16(19)22)10-5-6-25-8-10/h3,5-6,8,12-16,21-22H,2,4,7,9H2,1H3",1044.0;1044.0,2,374.136553,430715,C20H22O7,N,CC12C(O)C(c3ccoc3)OC(=O)C1C(O)CC13COC(=O)C1=CCCC32,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,PGODDFTXYFQSDN,39.59556449600922,193.08555603027344_513.9;194.0941162109375_56.8,PGODDFTXYFQSDN-UHFFFAOYSA-N,2,25
0.5966958402875784,"InChI=1S/C20H22O7/c1-17-6-7-20(24)16(22)27-13(11-4-8-25-10-11)9-18(20,2)14(17)12-3-5-19(17,23)15(21)26-12/h3-5,8,10,12-14,23-24H,6-7,9H2,1-2H3",1044.0;1044.0,2,374.136553,437221,C20H22O7,N,CC12CCC3(O)C(=O)OC(c4ccoc4)CC3(C)C1C1C=CC2(O)C(=O)O1,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,YZCUJMACRLMYEA,39.59556449600922,193.08555603027344_513.9;194.0941162109375_56.8,YZCUJMACRLMYEA-UHFFFAOYSA-N,2,25
0.5966958402875784,"InChI=1S/C20H22O7/c1-17-9-14(12-4-8-25-10-12)27-16(22)19(17,23)7-6-18-11-26-15(21)13(18)3-2-5-20(17,18)24/h2,4-5,8,10,13-14,23-24H,3,6-7,9,11H2,1H3",1044.0;1044.0,2,374.136553,438636,C20H22O7,N,CC12CC(c3ccoc3)OC(=O)C1(O)CCC13COC(=O)C1CC=CC32O,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,RUQALRIJPOPIRU,39.59556449600922,193.08555603027344_513.9;194.0941162109375_56.8,RUQALRIJPOPIRU-UHFFFAOYSA-N,2,25
